日期,时间,预测时的日期,间隔天数,风电预测,风力发电,光伏预测,光伏发电,供电预测,供电负荷值
2023-11-26,20:15,2023-11-21,5,2173.4,1606.9808,0,6.3659,14403.7217,12824.1025
2023-11-26,20:15,2023-11-22,4,1723.77,1606.9808,0,6.3659,14403.7217,12824.1025
2023-11-26,20:15,2023-11-23,3,1027.54,1606.9808,0,6.3659,14403.7217,12824.1025
2023-11-26,20:15,2023-11-24,2,977.03,1606.9808,0,6.3659,14403.7217,12824.1025
2023-11-26,20:15,2023-11-25,1,1134.54,1606.9808,0,6.3659,14403.7217,12824.1025
2023-11-26,20:30,2023-11-19,7,4096.55,1625.2112,0,6.444,14411.1143,12714.8584
2023-11-26,20:30,2023-11-20,6,3057.99,1625.2112,0,6.444,14411.1143,12714.8584
2023-11-26,20:30,2023-11-21,5,2233.46,1625.2112,0,6.444,14411.1143,12714.8584
2023-11-26,20:30,2023-11-22,4,1696.11,1625.2112,0,6.444,14411.1143,12714.8584
2023-11-26,20:30,2023-11-23,3,1011.49,1625.2112,0,6.444,14411.1143,12714.8584
2023-11-26,20:30,2023-11-24,2,956.75,1625.2112,0,6.444,14411.1143,12714.8584
2023-11-26,20:30,2023-11-25,1,1100.66,1625.2112,0,6.444,14411.1143,12714.8584
2023-11-26,20:45,2023-11-19,7,4107.64,1522.1669,0,6.4361,14705.2266,13205.2061
2023-11-26,20:45,2023-11-20,6,3082.61,1522.1669,0,6.4361,14705.2266,13205.2061
2023-11-26,20:45,2023-11-21,5,2296.57,1522.1669,0,6.4361,14705.2266,13205.2061
2023-11-26,20:45,2023-11-22,4,1666.88,1522.1669,0,6.4361,14705.2266,13205.2061
2023-11-26,20:45,2023-11-23,3,990.88,1522.1669,0,6.4361,14705.2266,13205.2061
2023-11-26,20:45,2023-11-24,2,934.53,1522.1669,0,6.4361,14705.2266,13205.2061
2023-11-26,20:45,2023-11-25,1,1067.54,1522.1669,0,6.4361,14705.2266,13205.2061
2023-11-26,21:00,2023-11-19,7,4119.77,1421.2202,0,6.4408,14569.3008,12972.1826
2023-11-26,21:00,2023-11-20,6,3109.14,1421.2202,0,6.4408,14569.3008,12972.1826
2023-11-26,21:00,2023-11-21,5,2362.24,1421.2202,0,6.4408,14569.3008,12972.1826
2023-11-26,21:00,2023-11-22,4,1636.53,1421.2202,0,6.4408,14569.3008,12972.1826
2023-11-26,21:00,2023-11-23,3,968.03,1421.2202,0,6.4408,14569.3008,12972.1826
2023-11-26,21:00,2023-11-24,2,911.52,1421.2202,0,6.4408,14569.3008,12972.1826
2023-11-26,21:00,2023-11-25,1,1035.69,1421.2202,0,6.4408,14569.3008,12972.1826
2023-11-26,21:15,2023-11-19,7,4132.57,1364.666,0,6.4203,14418.7695,12816.9521
2023-11-26,21:15,2023-11-20,6,3137.07,1364.666,0,6.4203,14418.7695,12816.9521
2023-11-26,21:15,2023-11-21,5,2429.95,1364.666,0,6.4203,14418.7695,12816.9521
2023-11-26,21:15,2023-11-22,4,1605.22,1364.666,0,6.4203,14418.7695,12816.9521
2023-11-26,21:15,2023-11-23,3,945.19,1364.666,0,6.4203,14418.7695,12816.9521
2023-11-26,21:15,2023-11-24,2,888.41,1364.666,0,6.4203,14418.7695,12816.9521
2023-11-26,21:15,2023-11-25,1,1002.8,1364.666,0,6.4203,14418.7695,12816.9521
2023-11-26,21:30,2023-11-19,7,4145.93,1283.475,0,6.4362,14201.751,12616.5664
2023-11-26,21:30,2023-11-20,6,3166.07,1283.475,0,6.4362,14201.751,12616.5664
2023-11-26,21:30,2023-11-21,5,2499.36,1283.475,0,6.4362,14201.751,12616.5664
2023-11-26,21:30,2023-11-22,4,1573.12,1283.475,0,6.4362,14201.751,12616.5664
2023-11-26,21:30,2023-11-23,3,924.78,1283.475,0,6.4362,14201.751,12616.5664
2023-11-26,21:30,2023-11-24,2,866.45,1283.475,0,6.4362,14201.751,12616.5664
2023-11-26,21:30,2023-11-25,1,968.35,1283.475,0,6.4362,14201.751,12616.5664
2023-11-26,21:45,2023-11-19,7,4159.71,1191.0728,0,6.3731,14009.7705,12339.125
2023-11-26,21:45,2023-11-20,6,3195.81,1191.0728,0,6.3731,14009.7705,12339.125
2023-11-26,21:45,2023-11-21,5,2569.84,1191.0728,0,6.3731,14009.7705,12339.125
2023-11-26,21:45,2023-11-22,4,1540.61,1191.0728,0,6.3731,14009.7705,12339.125
2023-11-26,21:45,2023-11-23,3,908.85,1191.0728,0,6.3731,14009.7705,12339.125
2023-11-26,21:45,2023-11-24,2,846.6,1191.0728,0,6.3731,14009.7705,12339.125
2023-11-26,21:45,2023-11-25,1,937.12,1191.0728,0,6.3731,14009.7705,12339.125
2023-11-26,22:00,2023-11-19,7,4173.58,1128.3657,0,6.4016,13751.0791,11971.4717
2023-11-26,22:00,2023-11-20,6,3225.9,1128.3657,0,6.4016,13751.0791,11971.4717
2023-11-26,22:00,2023-11-21,5,2640.69,1128.3657,0,6.4016,13751.0791,11971.4717
2023-11-26,22:00,2023-11-22,4,1507.76,1128.3657,0,6.4016,13751.0791,11971.4717
2023-11-26,22:00,2023-11-23,3,899.7,1128.3657,0,6.4016,13751.0791,11971.4717
2023-11-26,22:00,2023-11-24,2,829.58,1128.3657,0,6.4016,13751.0791,11971.4717
2023-11-26,22:00,2023-11-25,1,914.2,1128.3657,0,6.4016,13751.0791,11971.4717
2023-11-26,22:15,2023-11-19,7,4187.52,1048.9731,0,6.5025,13549.1699,11743.1338
2023-11-26,22:15,2023-11-20,6,3256,1048.9731,0,6.5025,13549.1699,11743.1338
2023-11-26,22:15,2023-11-21,5,2711.63,1048.9731,0,6.5025,13549.1699,11743.1338
2023-11-26,22:15,2023-11-22,4,1474.99,1048.9731,0,6.5025,13549.1699,11743.1338
2023-11-26,22:15,2023-11-23,3,899.28,1048.9731,0,6.5025,13549.1699,11743.1338
2023-11-26,22:15,2023-11-24,2,816,1048.9731,0,6.5025,13549.1699,11743.1338
2023-11-26,22:15,2023-11-25,1,895.65,1048.9731,0,6.5025,13549.1699,11743.1338
2023-11-26,22:30,2023-11-19,7,4201.31,981.469,0,6.4669,13394.9629,11413.7754
2023-11-26,22:30,2023-11-20,6,3285.63,981.469,0,6.4669,13394.9629,11413.7754
2023-11-26,22:30,2023-11-21,5,2782.05,981.469,0,6.4669,13394.9629,11413.7754
2023-11-26,22:30,2023-11-22,4,1442.51,981.469,0,6.4669,13394.9629,11413.7754
2023-11-26,22:30,2023-11-23,3,910.18,981.469,0,6.4669,13394.9629,11413.7754
2023-11-26,22:30,2023-11-24,2,806.54,981.469,0,6.4669,13394.9629,11413.7754
2023-11-26,22:30,2023-11-25,1,876.43,981.469,0,6.4669,13394.9629,11413.7754
2023-11-26,22:45,2023-11-19,7,4214.71,889.9808,0,6.3655,13193.8418,11430.8252
2023-11-26,22:45,2023-11-20,6,3314.7,889.9808,0,6.3655,13193.8418,11430.8252
2023-11-26,22:45,2023-11-21,5,2851.46,889.9808,0,6.3655,13193.8418,11430.8252
2023-11-26,22:45,2023-11-22,4,1410.36,889.9808,0,6.3655,13193.8418,11430.8252
2023-11-26,22:45,2023-11-23,3,934.5,889.9808,0,6.3655,13193.8418,11430.8252
2023-11-26,22:45,2023-11-24,2,802.17,889.9808,0,6.3655,13193.8418,11430.8252
2023-11-26,22:45,2023-11-25,1,858.77,889.9808,0,6.3655,13193.8418,11430.8252
2023-11-26,23:00,2023-11-19,7,4227.48,873.8049,0,6.3349,12968.2588,11248.5693
2023-11-26,23:00,2023-11-20,6,3342.64,873.8049,0,6.3349,12968.2588,11248.5693
2023-11-26,23:00,2023-11-21,5,2919.29,873.8049,0,6.3349,12968.2588,11248.5693
2023-11-26,23:00,2023-11-22,4,1379.07,873.8049,0,6.3349,12968.2588,11248.5693
2023-11-26,23:00,2023-11-23,3,974.5,873.8049,0,6.3349,12968.2588,11248.5693
2023-11-26,23:00,2023-11-24,2,803.59,873.8049,0,6.3349,12968.2588,11248.5693
2023-11-26,23:00,2023-11-25,1,845.26,873.8049,0,6.3349,12968.2588,11248.5693
2023-11-26,23:15,2023-11-19,7,4239.52,835.9326,0,6.3108,12800.1543,11049.4492
2023-11-26,23:15,2023-11-20,6,3369.11,835.9326,0,6.3108,12800.1543,11049.4492
2023-11-26,23:15,2023-11-21,5,2985.04,835.9326,0,6.3108,12800.1543,11049.4492
2023-11-26,23:15,2023-11-22,4,1348.75,835.9326,0,6.3108,12800.1543,11049.4492
2023-11-26,23:15,2023-11-23,3,1022.85,835.9326,0,6.3108,12800.1543,11049.4492
2023-11-26,23:15,2023-11-24,2,807.67,835.9326,0,6.3108,12800.1543,11049.4492
2023-11-26,23:15,2023-11-25,1,834.75,835.9326,0,6.3108,12800.1543,11049.4492
2023-11-26,23:30,2023-11-19,7,4250.68,803.6113,0,6.3576,12602.9922,10895.291
2023-11-26,23:30,2023-11-20,6,3393.78,803.6113,0,6.3576,12602.9922,10895.291
2023-11-26,23:30,2023-11-21,5,3048.29,803.6113,0,6.3576,12602.9922,10895.291
2023-11-26,23:30,2023-11-22,4,1319.92,803.6113,0,6.3576,12602.9922,10895.291
2023-11-26,23:30,2023-11-23,3,1069.56,803.6113,0,6.3576,12602.9922,10895.291
2023-11-26,23:30,2023-11-24,2,808.87,803.6113,0,6.3576,12602.9922,10895.291
2023-11-26,23:30,2023-11-25,1,824.26,803.6113,0,6.3576,12602.9922,10895.291
2023-11-26,23:45,2023-11-19,7,4260.71,825.7092,0,6.3728,12414.2842,10579.5068
2023-11-26,23:45,2023-11-20,6,3416.34,825.7092,0,6.3728,12414.2842,10579.5068
2023-11-26,23:45,2023-11-21,5,3108.38,825.7092,0,6.3728,12414.2842,10579.5068
2023-11-26,23:45,2023-11-22,4,1292.36,825.7092,0,6.3728,12414.2842,10579.5068
2023-11-26,23:45,2023-11-23,3,1115.69,825.7092,0,6.3728,12414.2842,10579.5068
2023-11-26,23:45,2023-11-24,2,808.1,825.7092,0,6.3728,12414.2842,10579.5068
2023-11-26,23:45,2023-11-25,1,813.74,825.7092,0,6.3728,12414.2842,10579.5068
2023-11-27,10:00,2023-11-20,7,2859.64,75.3258,924.99,1131.1348,14871.4854,12803.3066
2023-11-27,10:00,2023-11-21,6,3068.86,75.3258,931.53,1131.1348,14871.4854,12803.3066
2023-11-27,10:00,2023-11-22,5,930.44,75.3258,911.6,1131.1348,14871.4854,12803.3066
2023-11-27,10:00,2023-11-23,4,2665.61,75.3258,857.37,1131.1348,14871.4854,12803.3066
2023-11-27,10:00,2023-11-24,3,1347.53,75.3258,973.9,1131.1348,14871.4854,12803.3066
2023-11-27,10:00,2023-11-25,2,614.39,75.3258,1763.76,1131.1348,14871.4854,12803.3066
2023-11-27,10:00,2023-11-26,1,321.84,75.3258,897.21,1131.1348,14871.4854,12803.3066
2023-11-27,10:15,2023-11-20,7,2826.47,68.721,957.14,1354.1782,14846.4287,12846.2334
2023-11-27,10:15,2023-11-21,6,2999.31,68.721,969.43,1354.1782,14846.4287,12846.2334
2023-11-27,10:15,2023-11-22,5,900.59,68.721,946.85,1354.1782,14846.4287,12846.2334
2023-11-27,10:15,2023-11-23,4,2655.15,68.721,890.92,1354.1782,14846.4287,12846.2334
2023-11-27,10:15,2023-11-24,3,1335.3,68.721,1012.55,1354.1782,14846.4287,12846.2334
2023-11-27,10:15,2023-11-25,2,598.47,68.721,1897.16,1354.1782,14846.4287,12846.2334
2023-11-27,10:15,2023-11-26,1,312.74,68.721,955.31,1354.1782,14846.4287,12846.2334
2023-11-27,10:30,2023-11-20,7,2793.78,58.6692,968.84,1748.5607,14933.627,12972.3379
2023-11-27,10:30,2023-11-21,6,2930.72,58.6692,984.92,1748.5607,14933.627,12972.3379
2023-11-27,10:30,2023-11-22,5,872.58,58.6692,959.68,1748.5607,14933.627,12972.3379
2023-11-27,10:30,2023-11-23,4,2642.61,58.6692,903.33,1748.5607,14933.627,12972.3379
2023-11-27,10:30,2023-11-24,3,1328.61,58.6692,1026.65,1748.5607,14933.627,12972.3379
2023-11-27,10:30,2023-11-25,2,580.7,58.6692,1967.82,1748.5607,14933.627,12972.3379
2023-11-27,10:30,2023-11-26,1,301.93,58.6692,987.68,1748.5607,14933.627,12972.3379
2023-11-27,10:45,2023-11-20,7,2763.04,48.3099,969.97,1958.3354,15000.7061,13044.7529
2023-11-27,10:45,2023-11-21,6,2863.75,48.3099,988.56,1958.3354,15000.7061,13044.7529
2023-11-27,10:45,2023-11-22,5,847.4,48.3099,960.4,1958.3354,15000.7061,13044.7529
2023-11-27,10:45,2023-11-23,4,2627.08,48.3099,904.25,1958.3354,15000.7061,13044.7529
2023-11-27,10:45,2023-11-24,3,1328.9,48.3099,1027.86,1958.3354,15000.7061,13044.7529
2023-11-27,10:45,2023-11-25,2,566.66,48.3099,2007.76,1958.3354,15000.7061,13044.7529
2023-11-27,10:45,2023-11-26,1,295.04,48.3099,1008.64,1958.3354,15000.7061,13044.7529
2023-11-27,11:00,2023-11-20,7,2733.61,51.3476,973.45,1943.5446,15059.5234,13154.6904
2023-11-27,11:00,2023-11-21,6,2799.39,51.3476,994.8,1943.5446,15059.5234,13154.6904
2023-11-27,11:00,2023-11-22,5,826.53,51.3476,963.51,1943.5446,15059.5234,13154.6904
2023-11-27,11:00,2023-11-23,4,2608.04,51.3476,907.32,1943.5446,15059.5234,13154.6904
2023-11-27,11:00,2023-11-24,3,1339.08,51.3476,1031.53,1943.5446,15059.5234,13154.6904
2023-11-27,11:00,2023-11-25,2,561.58,51.3476,2056.63,1943.5446,15059.5234,13154.6904
2023-11-27,11:00,2023-11-26,1,296.53,51.3476,1034.07,1943.5446,15059.5234,13154.6904
2023-11-27,11:15,2023-11-20,7,2706.05,45.4349,972.08,1740.0328,15049.5195,12957.1445
2023-11-27,11:15,2023-11-21,6,2738.47,45.4349,995.87,1740.0328,15049.5195,12957.1445
2023-11-27,11:15,2023-11-22,5,808.73,45.4349,961.81,1740.0328,15049.5195,12957.1445
2023-11-27,11:15,2023-11-23,4,2583.77,45.4349,906.01,1740.0328,15049.5195,12957.1445
2023-11-27,11:15,2023-11-24,3,1353.87,45.4349,1030.16,1740.0328,15049.5195,12957.1445
2023-11-27,11:15,2023-11-25,2,561.71,45.4349,2087.76,1740.0328,15049.5195,12957.1445
2023-11-27,11:15,2023-11-26,1,310.14,45.4349,1050.6,1740.0328,15049.5195,12957.1445
2023-11-27,11:30,2023-11-20,7,2681.55,40.5432,958.59,1570.6621,14977.3281,12748.2295
2023-11-27,11:30,2023-11-21,6,2681.85,40.5432,984.02,1570.6621,14977.3281,12748.2295
2023-11-27,11:30,2023-11-22,5,794.89,40.5432,948.23,1570.6621,14977.3281,12748.2295
2023-11-27,11:30,2023-11-23,4,2554.5,40.5432,893.71,1570.6621,14977.3281,12748.2295
2023-11-27,11:30,2023-11-24,3,1365.25,40.5432,1016.19,1570.6621,14977.3281,12748.2295
2023-11-27,11:30,2023-11-25,2,560.05,40.5432,2074.55,1570.6621,14977.3281,12748.2295
2023-11-27,11:30,2023-11-26,1,325.94,40.5432,1045.06,1570.6621,14977.3281,12748.2295
2023-11-27,11:45,2023-11-20,7,2661.86,33.994,939.34,1590.1798,14725.8594,12723.1758
2023-11-27,11:45,2023-11-21,6,2630.37,33.994,966.39,1590.1798,14725.8594,12723.1758
2023-11-27,11:45,2023-11-22,5,785.82,33.994,928.82,1590.1798,14725.8594,12723.1758
2023-11-27,11:45,2023-11-23,4,2521.98,33.994,876.21,1590.1798,14725.8594,12723.1758
2023-11-27,11:45,2023-11-24,3,1374.5,33.994,996.05,1590.1798,14725.8594,12723.1758
2023-11-27,11:45,2023-11-25,2,562.02,33.994,2038.48,1590.1798,14725.8594,12723.1758
2023-11-27,11:45,2023-11-26,1,337.32,33.994,1029.6,1590.1798,14725.8594,12723.1758
2023-11-27,12:00,2023-11-20,7,2645.12,36.8115,921.95,1532.8552,14602.4697,12557.0557
2023-11-27,12:00,2023-11-21,6,2584.91,36.8115,950.95,1532.8552,14602.4697,12557.0557
2023-11-27,12:00,2023-11-22,5,781.74,36.8115,911.12,1532.8552,14602.4697,12557.0557
2023-11-27,12:00,2023-11-23,4,2487.77,36.8115,860.29,1532.8552,14602.4697,12557.0557
2023-11-27,12:00,2023-11-24,3,1382.89,36.8115,979.08,1532.8552,14602.4697,12557.0557
2023-11-27,12:00,2023-11-25,2,572.22,36.8115,2007.8,1532.8552,14602.4697,12557.0557
2023-11-27,12:00,2023-11-26,1,338.12,36.8115,1017.76,1532.8552,14602.4697,12557.0557
2023-11-27,12:15,2023-11-20,7,2631.16,46.1959,900.88,1469.2236,14495.5059,12441.9902
2023-11-27,12:15,2023-11-21,6,2546.25,46.1959,931.18,1469.2236,14495.5059,12441.9902
2023-11-27,12:15,2023-11-22,5,782.93,46.1959,889.99,1469.2236,14495.5059,12441.9902
2023-11-27,12:15,2023-11-23,4,2453.5,46.1959,841.13,1469.2236,14495.5059,12441.9902
2023-11-27,12:15,2023-11-24,3,1391.21,46.1959,958.36,1469.2236,14495.5059,12441.9902
2023-11-27,12:15,2023-11-25,2,592.91,46.1959,1966.29,1469.2236,14495.5059,12441.9902
2023-11-27,12:15,2023-11-26,1,332.28,46.1959,998.63,1469.2236,14495.5059,12441.9902
2023-11-27,12:30,2023-11-20,7,2620.26,66.3781,870.58,1449.3867,14352.4463,12347.7637
2023-11-27,12:30,2023-11-21,6,2515.94,66.3781,900.6,1449.3867,14352.4463,12347.7637
2023-11-27,12:30,2023-11-22,5,789.13,66.3781,860.35,1449.3867,14352.4463,12347.7637
2023-11-27,12:30,2023-11-23,4,2421.19,66.3781,813.79,1449.3867,14352.4463,12347.7637
2023-11-27,12:30,2023-11-24,3,1400.7,66.3781,927.62,1449.3867,14352.4463,12347.7637
2023-11-27,12:30,2023-11-25,2,614.85,66.3781,1898.01,1449.3867,14352.4463,12347.7637
2023-11-27,12:30,2023-11-26,1,325.39,66.3781,961.03,1449.3867,14352.4463,12347.7637
2023-11-27,12:45,2023-11-20,7,2612.84,91.5018,839.17,1564.3423,14187.8633,12212.1768
2023-11-27,12:45,2023-11-21,6,2495.33,91.5018,868.09,1564.3423,14187.8633,12212.1768
2023-11-27,12:45,2023-11-22,5,800.97,91.5018,834.68,1564.3423,14187.8633,12212.1768
2023-11-27,12:45,2023-11-23,4,2392.12,91.5018,786.9,1564.3423,14187.8633,12212.1768
2023-11-27,12:45,2023-11-24,3,1412.48,91.5018,897.14,1564.3423,14187.8633,12212.1768
2023-11-27,12:45,2023-11-25,2,634.3,91.5018,1830.92,1564.3423,14187.8633,12212.1768
2023-11-27,12:45,2023-11-26,1,320.6,91.5018,914.07,1564.3423,14187.8633,12212.1768
2023-11-27,13:00,2023-11-20,7,2609.12,120.4168,811.35,1495.5549,14122.2383,12224.0811
2023-11-27,13:00,2023-11-21,6,2484.09,120.4168,839.31,1495.5549,14122.2383,12224.0811
2023-11-27,13:00,2023-11-22,5,821.53,120.4168,815.79,1495.5549,14122.2383,12224.0811
2023-11-27,13:00,2023-11-23,4,2367.98,120.4168,764.23,1495.5549,14122.2383,12224.0811
2023-11-27,13:00,2023-11-24,3,1427.42,120.4168,872.24,1495.5549,14122.2383,12224.0811
2023-11-27,13:00,2023-11-25,2,647.29,120.4168,1777.11,1495.5549,14122.2383,12224.0811
2023-11-27,13:00,2023-11-26,1,321.44,120.4168,869.4,1495.5549,14122.2383,12224.0811
2023-11-27,13:15,2023-11-20,7,2609.71,130.269,776.61,1549.9526,14299.3154,12353.3145
2023-11-27,13:15,2023-11-21,6,2481.65,130.269,803.07,1549.9526,14299.3154,12353.3145
2023-11-27,13:15,2023-11-22,5,855.41,130.269,783.49,1549.9526,14299.3154,12353.3145
2023-11-27,13:15,2023-11-23,4,2350.39,130.269,733.2,1549.9526,14299.3154,12353.3145
2023-11-27,13:15,2023-11-24,3,1447.26,130.269,837.98,1549.9526,14299.3154,12353.3145
2023-11-27,13:15,2023-11-25,2,651.48,130.269,1696.73,1549.9526,14299.3154,12353.3145
2023-11-27,13:15,2023-11-26,1,323.44,130.269,820.08,1549.9526,14299.3154,12353.3145
2023-11-27,13:30,2023-11-20,7,2616.57,144.0892,724.25,1805.7601,14281.5645,12396.3369
2023-11-27,13:30,2023-11-21,6,2488.75,144.0892,748.11,1805.7601,14281.5645,12396.3369
2023-11-27,13:30,2023-11-22,5,903.48,144.0892,717.87,1805.7601,14281.5645,12396.3369
2023-11-27,13:30,2023-11-23,4,2341.07,144.0892,681.5,1805.7601,14281.5645,12396.3369
2023-11-27,13:30,2023-11-24,3,1472.26,144.0892,779.43,1805.7601,14281.5645,12396.3369
2023-11-27,13:30,2023-11-25,2,652.77,144.0892,1549.78,1805.7601,14281.5645,12396.3369
2023-11-27,13:30,2023-11-26,1,322.9,144.0892,759.3,1805.7601,14281.5645,12396.3369
2023-11-27,13:45,2023-11-20,7,2632.43,172.0948,664.1,1672.1473,14320.1738,12426.2031
2023-11-27,13:45,2023-11-21,6,2507.14,172.0948,683.64,1672.1473,14320.1738,12426.2031
2023-11-27,13:45,2023-11-22,5,969.68,172.0948,619.49,1672.1473,14320.1738,12426.2031
2023-11-27,13:45,2023-11-23,4,2341.63,172.0948,617.95,1672.1473,14320.1738,12426.2031
2023-11-27,13:45,2023-11-24,3,1502.91,172.0948,707.41,1672.1473,14320.1738,12426.2031
2023-11-27,13:45,2023-11-25,2,660.09,172.0948,1335.19,1672.1473,14320.1738,12426.2031
2023-11-27,13:45,2023-11-26,1,327.94,172.0948,672.97,1672.1473,14320.1738,12426.2031
2023-11-27,14:00,2023-11-20,7,2657.28,165.4697,606.95,1283.2557,14412.9238,12411.0303
2023-11-27,14:00,2023-11-21,6,2540.31,165.4697,621.62,1283.2557,14412.9238,12411.0303
2023-11-27,14:00,2023-11-22,5,1056.15,165.4697,507.68,1283.2557,14412.9238,12411.0303
2023-11-27,14:00,2023-11-23,4,2355.04,165.4697,556.32,1283.2557,14412.9238,12411.0303
2023-11-27,14:00,2023-11-24,3,1541.3,165.4697,637.62,1283.2557,14412.9238,12411.0303
2023-11-27,14:00,2023-11-25,2,683.55,165.4697,1090.58,1283.2557,14412.9238,12411.0303
2023-11-27,14:00,2023-11-26,1,345.39,165.4697,581.87,1283.2557,14412.9238,12411.0303
2023-11-27,14:15,2023-11-20,7,2686.68,174.8264,543.82,902.76,14458.1055,12593.4844
2023-11-27,14:15,2023-11-21,6,2582.68,174.8264,554.75,902.76,14458.1055,12593.4844
2023-11-27,14:15,2023-11-22,5,1156.29,174.8264,390.41,902.76,14458.1055,12593.4844
2023-11-27,14:15,2023-11-23,4,2378.87,174.8264,490.97,902.76,14458.1055,12593.4844
2023-11-27,14:15,2023-11-24,3,1588.55,174.8264,563.3,902.76,14458.1055,12593.4844
2023-11-27,14:15,2023-11-25,2,720.61,174.8264,833.91,902.76,14458.1055,12593.4844
2023-11-27,14:15,2023-11-26,1,375.46,174.8264,508.93,902.76,14458.1055,12593.4844
2023-11-27,14:30,2023-11-20,7,2717.46,184.3284,465.76,609.4808,14577.8965,12677.1055
2023-11-27,14:30,2023-11-21,6,2628.86,184.3284,475.99,609.4808,14577.8965,12677.1055
2023-11-27,14:30,2023-11-22,5,1260.12,184.3284,275.96,609.4808,14577.8965,12677.1055
2023-11-27,14:30,2023-11-23,4,2407.67,184.3284,416.44,609.4808,14577.8965,12677.1055
2023-11-27,14:30,2023-11-24,3,1641,184.3284,477.64,609.4808,14577.8965,12677.1055
2023-11-27,14:30,2023-11-25,2,759.49,184.3284,583.29,609.4808,14577.8965,12677.1055
2023-11-27,14:30,2023-11-26,1,404.35,184.3284,483.99,609.4808,14577.8965,12677.1055
2023-11-27,14:45,2023-11-20,7,2749.57,196.7436,370.65,399.63,14583.9434,12736.7813
2023-11-27,14:45,2023-11-21,6,2678.57,196.7436,384.24,399.63,14583.9434,12736.7813
2023-11-27,14:45,2023-11-22,5,1367.2,196.7436,172.08,399.63,14583.9434,12736.7813
2023-11-27,14:45,2023-11-23,4,2439.68,196.7436,328.99,399.63,14583.9434,12736.7813
2023-11-27,14:45,2023-11-24,3,1696.92,196.7436,376.26,399.63,14583.9434,12736.7813
2023-11-27,14:45,2023-11-25,2,799.58,196.7436,356.67,399.63,14583.9434,12736.7813
2023-11-27,14:45,2023-11-26,1,436.44,196.7436,553.46,399.63,14583.9434,12736.7813
2023-11-27,15:00,2023-11-20,7,2782.59,217.1561,271.18,276.507,14676.7979,12856.2246
2023-11-27,15:00,2023-11-21,6,2730.93,217.1561,289.43,276.507,14676.7979,12856.2246
2023-11-27,15:00,2023-11-22,5,1476.94,217.1561,136.43,276.507,14676.7979,12856.2246
2023-11-27,15:00,2023-11-23,4,2473.37,217.1561,238.47,276.507,14676.7979,12856.2246
2023-11-27,15:00,2023-11-24,3,1754.62,217.1561,269.64,276.507,14676.7979,12856.2246
2023-11-27,15:00,2023-11-25,2,840.28,217.1561,172.19,276.507,14676.7979,12856.2246
2023-11-27,15:00,2023-11-26,1,478.28,217.1561,637.2,276.507,14676.7979,12856.2246
2023-11-27,15:15,2023-11-20,7,2816.56,243.3746,180.51,172.0697,14961.2617,13006.0664
2023-11-27,15:15,2023-11-21,6,2785.66,243.3746,200.82,172.0697,14961.2617,13006.0664
2023-11-27,15:15,2023-11-22,5,1589.36,243.3746,121.64,172.0697,14961.2617,13006.0664
2023-11-27,15:15,2023-11-23,4,2507.1,243.3746,157.45,172.0697,14961.2617,13006.0664
2023-11-27,15:15,2023-11-24,3,1812.55,243.3746,174.03,172.0697,14961.2617,13006.0664
2023-11-27,15:15,2023-11-25,2,881.08,243.3746,47.93,172.0697,14961.2617,13006.0664
2023-11-27,15:15,2023-11-26,1,539.45,243.3746,657.43,172.0697,14961.2617,13006.0664
2023-11-27,15:30,2023-11-20,7,2852.41,278.7585,112.64,97.9904,15119.749,13112.3066
2023-11-27,15:30,2023-11-21,6,2842.07,278.7585,127.88,97.9904,15119.749,13112.3066
2023-11-27,15:30,2023-11-22,5,1704.04,278.7585,89.23,97.9904,15119.749,13112.3066
2023-11-27,15:30,2023-11-23,4,2539.24,278.7585,98.9,97.9904,15119.749,13112.3066
2023-11-27,15:30,2023-11-24,3,1870.49,278.7585,104.14,97.9904,15119.749,13112.3066
2023-11-27,15:30,2023-11-25,2,921.45,278.7585,1.85,97.9904,15119.749,13112.3066
2023-11-27,15:30,2023-11-26,1,605.26,278.7585,518.97,97.9904,15119.749,13112.3066
2023-11-27,15:45,2023-11-20,7,2889.88,281.9134,44.79,34.7898,15325.2725,13345.126
2023-11-27,15:45,2023-11-21,6,2899.62,281.9134,49.41,34.7898,15325.2725,13345.126
2023-11-27,15:45,2023-11-22,5,1820.68,281.9134,33.44,34.7898,15325.2725,13345.126
2023-11-27,15:45,2023-11-23,4,2568.11,281.9134,37.12,34.7898,15325.2725,13345.126
2023-11-27,15:45,2023-11-24,3,1924.71,281.9134,39.04,34.7898,15325.2725,13345.126
2023-11-27,15:45,2023-11-25,2,960.9,281.9134,0.63,34.7898,15325.2725,13345.126
2023-11-27,15:45,2023-11-26,1,661.78,281.9134,207.08,34.7898,15325.2725,13345.126
2023-11-27,16:00,2023-11-20,7,2928.08,292.0552,2.18,8.3633,15685.9873,13676.4512
2023-11-27,16:00,2023-11-21,6,2957.62,292.0552,1.21,8.3633,15685.9873,13676.4512
2023-11-27,16:00,2023-11-22,5,1938.09,292.0552,0,8.3633,15685.9873,13676.4512
