日期,时间,供电类型,供电负荷值
20231029,14:00,供电有功,10371.3281
20231029,14:15,供电有功,10502.5645
20231029,14:30,供电有功,10585.6807
20231029,14:45,供电有功,10657.2295
20231029,15:00,供电有功,10846.1523
20231029,15:15,供电有功,10994.0859
20231029,15:30,供电有功,11084.1553
20231029,15:45,供电有功,11353.4111
20231029,16:00,供电有功,11599.4727
20231029,16:15,供电有功,12004.4697
20231029,16:30,供电有功,12338.0928
20231029,16:45,供电有功,12726.7119
20231029,17:00,供电有功,12661.3945
20231029,17:15,供电有功,12581.3955
20231029,17:30,供电有功,12419.4648
20231029,17:45,供电有功,12222.3975
20231029,18:00,供电有功,12073.4961
20231029,18:15,供电有功,11925.0439
20231029,18:30,供电有功,11900.1484
20231029,18:45,供电有功,11872.9785
20231029,19:00,供电有功,11716.6875
20231029,19:15,供电有功,11686.6836
20231029,19:30,供电有功,11669.3252
20231029,19:45,供电有功,11590.0596
20231029,20:00,供电有功,11466.5547
20231029,20:15,供电有功,11515.7861
20231029,20:30,供电有功,11507.5947
20231029,20:45,供电有功,11542.8994
20231029,21:00,供电有功,11222.7793
20231029,21:15,供电有功,11100.2852
20231029,21:30,供电有功,10803.8193
20231029,21:45,供电有功,10544.4326
20231029,22:00,供电有功,10421.3965
20231029,22:15,供电有功,10085.8477
20231029,22:30,供电有功,9872.668
20231029,22:45,供电有功,10009.3701
20231029,23:00,供电有功,9771.9004
20231029,23:15,供电有功,9603.9414
20231030,00:00,供电有功,9149.8877
20231030,00:15,供电有功,9137.2246
20231030,00:30,供电有功,8896.1055
20231030,00:45,供电有功,8865.9951
20231030,01:00,供电有功,8833.8076
20231030,01:15,供电有功,8787.9883
20231030,01:30,供电有功,8781.5938
20231030,01:45,供电有功,8584.0732
20231030,02:00,供电有功,8562.2607
20231030,02:15,供电有功,8547.8486
20231030,02:30,供电有功,8532.4766
20231030,02:45,供电有功,8500.8447
20231030,03:00,供电有功,8502.1328
20231030,03:15,供电有功,8553.0771
20231030,03:30,供电有功,8515.3037
20231030,03:45,供电有功,8632.2314
20231030,04:00,供电有功,8627.1611
20231030,04:15,供电有功,8759.9375
20231030,04:30,供电有功,8839.7471
20231030,04:45,供电有功,9005.2041
20231030,05:00,供电有功,9081.3701
20231030,05:15,供电有功,9391.3682
20231030,05:30,供电有功,9543.2002
20231030,05:45,供电有功,9963.6387
20231030,06:00,供电有功,10154.4629
20231030,06:15,供电有功,10706.1865
20231030,06:30,供电有功,11017.3994
20231030,06:45,供电有功,11120.9678
20231030,07:00,供电有功,11053.9971
20231030,07:15,供电有功,11062.0
20231030,07:30,供电有功,10903.2969
20231030,07:45,供电有功,10823.5537
20231030,08:00,供电有功,10831.0186
20231030,08:15,供电有功,10918.9854
20231030,08:30,供电有功,10911.6709
